java.lang.String[]::: (Mock)	<Main: void main(java.lang.String[])>/@parameter0
java.lang.String[]::: (Mock)	<Main: void main(java.lang.String[])>/args#_0
<<string-constant>>	<Main: void main(java.lang.String[])>/$stringconstant0
<<string-constant>>	<Main: void main(java.lang.String[])>/$stringconstant1
<<string-builder>>	<Main: void main(java.lang.String[])>/$r7
<<string-builder>>	<Main: void main(java.lang.String[])>/$r18
<Main: void main(java.lang.String[])>/new int[]/0	<Main: void main(java.lang.String[])>/$r3
<Main: void main(java.lang.String[])>/new int[]/1	<Main: void main(java.lang.String[])>/$r4
<<string-constant>>	<Graph: void endProfile()>/$stringconstant0
<<string-builder>>	<Graph: void endProfile()>/$r0
<Main: void main(java.lang.String[])>/new Graph/0	<Main: void main(java.lang.String[])>/$r0
<Main: void main(java.lang.String[])>/new Vertex[]/0	<Main: void main(java.lang.String[])>/$r2
<Main: void main(java.lang.String[])>/new Vertex/0	<Main: void main(java.lang.String[])>/$r5
GlobalVarsWrapper::: (Mock)	<GlobalVarsWrapper: void <init>()>/@this
Graph::: (Mock)	<Graph: VertexIter getVertices()>/@this
Graph::: (Mock)	<Graph: EdgeIter getEdges()>/@this
Graph::: (Mock)	<Graph: void sortVertices(java.util.Comparator)>/@this
Graph::: (Mock)	<Graph: void sortEdges(java.util.Comparator)>/@this
Graph::: (Mock)	<Graph: void addEdge(Vertex,Neighbor)>/@this
Graph::: (Mock)	<Graph: void runBenchmark(java.lang.String)>/@this
Graph::: (Mock)	<Graph: void stopBenchmark()>/@this
Graph::: (Mock)	<Graph: int readNumber()>/@this
Graph::: (Mock)	<Graph: void run(Vertex)>/@this
Graph::: (Mock)	<Graph: EdgeIfc findsEdge(Vertex,Vertex)>/@this
Graph::: (Mock)	<Graph: void graphSearch(WorkSpace)>/@this
Graph::: (Mock)	<Graph: void numberVertices()>/@this
Graph::: (Mock)	<Graph: void connectedComponents()>/@this
Graph::: (Mock)	<Graph: Graph strongComponents()>/@this
Graph::: (Mock)	<Graph: Graph computeTranspose(Graph)>/@this
Graph::: (Mock)	<Graph: boolean cycleCheck()>/@this
Graph::: (Mock)	<Graph: Graph kruskal()>/@this
Graph::: (Mock)	<Graph: Graph prim(Vertex)>/@this
WorkSpace::: (Mock)	<WorkSpace: void <init>()>/@this
WorkSpace::: (Mock)	<WorkSpace: void init_vertex(Vertex)>/@this
WorkSpace::: (Mock)	<WorkSpace: void preVisitAction(Vertex)>/@this
WorkSpace::: (Mock)	<WorkSpace: void postVisitAction(Vertex)>/@this
WorkSpace::: (Mock)	<WorkSpace: void nextRegionAction(Vertex)>/@this
