<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<Main: void main(java.lang.String[])>/@parameter0
<<unique-hcontext>>	java.lang.String[]::: (Mock)	<<unique-context>>	<Main: void main(java.lang.String[])>/args#_0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<Main: void main(java.lang.String[])>/$stringconstant0
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<Main: void main(java.lang.String[])>/$stringconstant1
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<Main: void main(java.lang.String[])>/$r7
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<Main: void main(java.lang.String[])>/$r18
<<unique-hcontext>>	<Main: void main(java.lang.String[])>/new int[]/0	<<unique-context>>	<Main: void main(java.lang.String[])>/$r3
<<unique-hcontext>>	<Main: void main(java.lang.String[])>/new int[]/1	<<unique-context>>	<Main: void main(java.lang.String[])>/$r4
<<unique-hcontext>>	<<string-constant>>	<<unique-context>>	<Graph: void endProfile()>/$stringconstant0
<<unique-hcontext>>	<<string-builder>>	<<unique-context>>	<Graph: void endProfile()>/$r0
<<unique-hcontext>>	<Main: void main(java.lang.String[])>/new Graph/0	<<unique-context>>	<Main: void main(java.lang.String[])>/$r0
<<unique-hcontext>>	<Main: void main(java.lang.String[])>/new Vertex[]/0	<<unique-context>>	<Main: void main(java.lang.String[])>/$r2
<<unique-hcontext>>	<Main: void main(java.lang.String[])>/new Vertex/0	<<unique-context>>	<Main: void main(java.lang.String[])>/$r5
<<unique-hcontext>>	GlobalVarsWrapper::: (Mock)	<<unique-context>>	<GlobalVarsWrapper: void <init>()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: VertexIter getVertices()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: EdgeIter getEdges()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void sortVertices(java.util.Comparator)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void sortEdges(java.util.Comparator)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void addEdge(Vertex,Neighbor)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void runBenchmark(java.lang.String)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void stopBenchmark()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: int readNumber()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void run(Vertex)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: EdgeIfc findsEdge(Vertex,Vertex)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void graphSearch(WorkSpace)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void numberVertices()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: void connectedComponents()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: Graph strongComponents()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: Graph computeTranspose(Graph)>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: boolean cycleCheck()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: Graph kruskal()>/@this
<<unique-hcontext>>	Graph::: (Mock)	<<unique-context>>	<Graph: Graph prim(Vertex)>/@this
<<unique-hcontext>>	WorkSpace::: (Mock)	<<unique-context>>	<WorkSpace: void <init>()>/@this
<<unique-hcontext>>	WorkSpace::: (Mock)	<<unique-context>>	<WorkSpace: void init_vertex(Vertex)>/@this
<<unique-hcontext>>	WorkSpace::: (Mock)	<<unique-context>>	<WorkSpace: void preVisitAction(Vertex)>/@this
<<unique-hcontext>>	WorkSpace::: (Mock)	<<unique-context>>	<WorkSpace: void postVisitAction(Vertex)>/@this
<<unique-hcontext>>	WorkSpace::: (Mock)	<<unique-context>>	<WorkSpace: void nextRegionAction(Vertex)>/@this
<<unique-hcontext>>	WorkSpace::: (Mock)	<<unique-context>>	<WorkSpace: void checkNeighborAction(Vertex,Vertex)>/@this
<<unique-hcontext>>	VertexIter::: (Mock)	<<unique-context>>	<VertexIter: Vertex next()>/@this
<<unique-hcontext>>	VertexIter::: (Mock)	<<unique-context>>	<VertexIter: boolean hasNext()>/@this
<<unique-hcontext>>	EdgeIter::: (Mock)	<<unique-context>>	<EdgeIter: void <init>()>/@this
<<unique-hcontext>>	EdgeIter::: (Mock)	<<unique-context>>	<EdgeIter: boolean hasNext()>/@this
<<unique-hcontext>>	EdgeIter::: (Mock)	<<unique-context>>	<EdgeIter: EdgeIfc next()>/@this
<<unique-hcontext>>	Vertex$VertexIter2::: (Mock)	<<unique-context>>	<Vertex$VertexIter2: Vertex next()>/@this
<<unique-hcontext>>	Vertex$VertexIter2::: (Mock)	<<unique-context>>	<Vertex$VertexIter2: boolean hasNext()>/@this
<<unique-hcontext>>	Vertex$EdgeIter2::: (Mock)	<<unique-context>>	<Vertex$EdgeIter2: EdgeIfc next()>/@this
<<unique-hcontext>>	Vertex$EdgeIter2::: (Mock)	<<unique-context>>	<Vertex$EdgeIter2: boolean hasNext()>/@this
<<unique-hcontext>>	FinishTimeWorkSpace::: (Mock)	<<unique-context>>	<FinishTimeWorkSpace: void <init>()>/@this
<<unique-hcontext>>	FinishTimeWorkSpace::: (Mock)	<<unique-context>>	<FinishTimeWorkSpace: void preVisitAction(Vertex)>/@this
<<unique-hcontext>>	FinishTimeWorkSpace::: (Mock)	<<unique-context>>	<FinishTimeWorkSpace: void postVisitAction(Vertex)>/@this
<<unique-hcontext>>	Graph$Comparator3::: (Mock)	<<unique-context>>	<Graph$Comparator3: int compare(EdgeIfc,EdgeIfc)>/@this
<<unique-hcontext>>	Graph$Comparator3::: (Mock)	<<unique-context>>	<Graph$Comparator3: int compare(java.lang.Object,java.lang.Object)>/@this
<<unique-hcontext>>	Vertex$VertexIter3::: (Mock)	<<unique-context>>	<Vertex$VertexIter3: Vertex next()>/@this
<<unique-hcontext>>	Vertex$VertexIter3::: (Mock)	<<unique-context>>	<Vertex$VertexIter3: boolean hasNext()>/@this
<<unique-hcontext>>	RegionWorkSpace::: (Mock)	<<unique-context>>	<RegionWorkSpace: void <init>()>/@this
<<unique-hcontext>>	RegionWorkSpace::: (Mock)	<<unique-context>>	<RegionWorkSpace: void init_vertex(Vertex)>/@this
<<unique-hcontext>>	RegionWorkSpace::: (Mock)	<<unique-context>>	<RegionWorkSpace: void postVisitAction(Vertex)>/@this
<<unique-hcontext>>	RegionWorkSpace::: (Mock)	<<unique-context>>	<RegionWorkSpace: void nextRegionAction(Vertex)>/@this
<<unique-hcontext>>	Main::: (Mock)	<<unique-context>>	<Main: void <init>()>/@this
<<unique-hcontext>>	NumberWorkSpace::: (Mock)	<<unique-context>>	<NumberWorkSpace: void <init>()>/@this
<<unique-hcontext>>	NumberWorkSpace::: (Mock)	<<unique-context>>	<NumberWorkSpace: void preVisitAction(Vertex)>/@this
<<unique-hcontext>>	Graph$Comparator2::: (Mock)	<<unique-context>>	<Graph$Comparator2: int compare(Vertex,Vertex)>/@this
