<<unique-context>>	<Main: void main(java.lang.String[])>	@ (Prog /\ Prog)
<<unique-context>>	<Graph: void startProfile()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: void stopProfile()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: void resumeProfile()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: void endProfile()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: void <clinit>()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Vertex$VertexIter3: Vertex next()>	@ GEN_Edges
<<unique-context>>	<Vertex$VertexIter3: boolean hasNext()>	@ GEN_Edges
<<unique-context>>	<CycleWorkSpace: void <init>()>
<<unique-context>>	<CycleWorkSpace: void init_vertex(Vertex)>	@ Cycle
<<unique-context>>	<CycleWorkSpace: void preVisitAction(Vertex)>
<<unique-context>>	<CycleWorkSpace: void postVisitAction(Vertex)>	@ Cycle
<<unique-context>>	<CycleWorkSpace: void checkNeighborAction(Vertex,Vertex)>
<<unique-context>>	<Vertex$VertexIter2: Vertex next()>	@ GN_OnlyNeighbors
<<unique-context>>	<Vertex$VertexIter2: boolean hasNext()>	@ GN_OnlyNeighbors
<<unique-context>>	<EdgeIter: void <init>()>
<<unique-context>>	<EdgeIter: boolean hasNext()>
<<unique-context>>	<EdgeIter: EdgeIfc next()>
<<unique-context>>	<Vertex$EdgeIter2: EdgeIfc next()>	@ (EdgeObjects /\ GN_OnlyNeighbors)
<<unique-context>>	<Vertex$EdgeIter2: boolean hasNext()>	@ (EdgeObjects /\ GN_OnlyNeighbors)
<<unique-context>>	<VertexIter: Vertex next()>
<<unique-context>>	<VertexIter: boolean hasNext()>
<<unique-context>>	<FinishTimeWorkSpace: void <init>()>
<<unique-context>>	<FinishTimeWorkSpace: void preVisitAction(Vertex)>	@ StronglyConnected
<<unique-context>>	<FinishTimeWorkSpace: void postVisitAction(Vertex)>	@ StronglyConnected
<<unique-context>>	<WorkSpace: void <init>()>
<<unique-context>>	<WorkSpace: void init_vertex(Vertex)>	@ SearchBase
<<unique-context>>	<WorkSpace: void preVisitAction(Vertex)>	@ SearchBase
<<unique-context>>	<WorkSpace: void postVisitAction(Vertex)>	@ SearchBase
<<unique-context>>	<WorkSpace: void nextRegionAction(Vertex)>	@ SearchBase
<<unique-context>>	<WorkSpace: void checkNeighborAction(Vertex,Vertex)>	@ SearchBase
<<unique-context>>	<Graph$Comparator3: int compare(EdgeIfc,EdgeIfc)>	@ MSTKruskal
<<unique-context>>	<Graph$Comparator3: int compare(java.lang.Object,java.lang.Object)>
<<unique-context>>	<Vertex$EdgeIter1: EdgeIfc next()>	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
<<unique-context>>	<Vertex$EdgeIter1: boolean hasNext()>	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
<<unique-context>>	<Main: void <init>()>
<<unique-context>>	<WorkSpaceTranspose: void <init>()>
<<unique-context>>	<WorkSpaceTranspose: void preVisitAction(Vertex)>	@ StronglyConnected
<<unique-context>>	<WorkSpaceTranspose: void nextRegionAction(Vertex)>	@ StronglyConnected
<<unique-context>>	<Vertex: Vertex assignName(java.lang.String)>
<<unique-context>>	<Vertex: java.lang.String getName()>
<<unique-context>>	<Vertex: void addAdjacent(Vertex)>	@ G_NoEdges
<<unique-context>>	<Vertex: void adjustAdorns(Vertex,int)>	@ G_NoEdges
<<unique-context>>	<Vertex: VertexIter getNeighbors()>	@ G_NoEdges
<<unique-context>>	<Vertex: Vertex getStart()>	@ (Undirected /\ G_NoEdges)
<<unique-context>>	<Vertex: Vertex getEnd()>	@ G_NoEdges
<<unique-context>>	<Vertex: int getWeight()>	@ G_NoEdges
<<unique-context>>	<Vertex: Vertex getOtherVertex(Vertex)>	@ G_NoEdges
<<unique-context>>	<Vertex: void adjustAdorns(EdgeIfc)>	@ G_NoEdges
<<unique-context>>	<Vertex: void addEdge(Neighbor)>	@ GN_OnlyNeighbors
<<unique-context>>	<Vertex: void adjustAdorns(Neighbor)>	@ GN_OnlyNeighbors
<<unique-context>>	<Vertex: void addNeighbor(Neighbor)>	@ GEN_Edges
<<unique-context>>	<Vertex: EdgeIter getEdges()>	@ ((EdgeObjects /\ G_NoEdges) /\ (EdgeObjects /\ G_NoEdges))
<<unique-context>>	<Vertex: java.util.LinkedList getNeighborsObj()>	@ GN_OnlyNeighbors
<<unique-context>>	<Vertex: void addWeight(int)>	@ Weighted
<<unique-context>>	<Vertex: void setWeight(int)>	@ (Weighted /\ G_NoEdges)
<<unique-context>>	<Vertex: void init_vertex(WorkSpace)>	@ SearchBase
<<unique-context>>	<Vertex: void nodeSearch(WorkSpace)>
<<unique-context>>	<Vertex: void display()>
<<unique-context>>	<Graph$Comparator1: int compare(Vertex,Vertex)>	@ StronglyConnected
<<unique-context>>	<Graph$Comparator1: int compare(java.lang.Object,java.lang.Object)>
<<unique-context>>	<Vertex$EdgeIter3: EdgeIfc next()>	@ (EdgeObjects /\ GEN_Edges)
<<unique-context>>	<Vertex$EdgeIter3: boolean hasNext()>	@ (EdgeObjects /\ GEN_Edges)
<<unique-context>>	<Graph: VertexIter getVertices()>
<<unique-context>>	<Graph: EdgeIter getEdges()>
<<unique-context>>	<Graph: void sortVertices(java.util.Comparator)>
<<unique-context>>	<Graph: void sortEdges(java.util.Comparator)>	@ EdgeObjects
<<unique-context>>	<Graph: void addEdge(Vertex,Neighbor)>	@ GN_OnlyNeighbors
<<unique-context>>	<Graph: void runBenchmark(java.lang.String)>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: void stopBenchmark()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: int readNumber()>	@ (Benchmark /\ Benchmark)
<<unique-context>>	<Graph: void run(Vertex)>
<<unique-context>>	<Graph: EdgeIfc findsEdge(Vertex,Vertex)>	@ EdgeObjects
<<unique-context>>	<Graph: void graphSearch(WorkSpace)>
<<unique-context>>	<Graph: void numberVertices()>	@ Number
<<unique-context>>	<Graph: void connectedComponents()>	@ Connected
<<unique-context>>	<Graph: Graph strongComponents()>
<<unique-context>>	<Graph: Graph computeTranspose(Graph)>	@ (Transpose /\ Transpose)
<<unique-context>>	<Graph: boolean cycleCheck()>	@ Cycle
<<unique-context>>	<Graph: Graph kruskal()>
<<unique-context>>	<Graph: Graph prim(Vertex)>
<<unique-context>>	<Graph$EdgeIter1: EdgeIfc next()>	@ EdgeObjects
<<unique-context>>	<Graph$EdgeIter1: boolean hasNext()>	@ EdgeObjects
<<unique-context>>	<Neighbor: void <init>()>
<<unique-context>>	<Neighbor: void <init>(Vertex,int)>
<<unique-context>>	<Neighbor: void display()>	@ GN_OnlyNeighbors
<<unique-context>>	<Neighbor: Vertex getStart()>	@ GN_OnlyNeighbors
<<unique-context>>	<Neighbor: Vertex getEnd()>	@ GN_OnlyNeighbors
<<unique-context>>	<Neighbor: void setWeight(int)>	@ (Weighted /\ GN_OnlyNeighbors)
<<unique-context>>	<Neighbor: int getWeight()>	@ (Weighted /\ GN_OnlyNeighbors)
<<unique-context>>	<Neighbor: Vertex getOtherVertex(Vertex)>	@ GN_OnlyNeighbors
<<unique-context>>	<Neighbor: void adjustAdorns(EdgeIfc)>	@ GN_OnlyNeighbors
<<unique-context>>	<Neighbor: void <init>(Vertex,Edge)>
<<unique-context>>	<Graph$Comparator2: int compare(Vertex,Vertex)>	@ MSTPrim
<<unique-context>>	<Graph$Comparator2: int compare(java.lang.Object,java.lang.Object)>
<<unique-context>>	<Edge: void <init>(Vertex,Vertex,int)>
<<unique-context>>	<Edge: void adjustAdorns(EdgeIfc)>	@ EdgeObjects
<<unique-context>>	<Edge: void setWeight(int)>	@ (EdgeObjects /\ (EdgeObjects /\ Weighted))
