<<unique-hcontext>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: lancs.mobilemedia.core.ui.controller.ScreenSingleton getInstance()>/new lancs.mobilemedia.core.ui.controller.ScreenSingleton/0	<<unique-context>>	<lancs.mobilemedia.core.ui.controller.ScreenSingleton: lancs.mobilemedia.core.ui.controller.ScreenSingleton getInstance()>/$r2
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/@this	@ x_MusicOrVideo
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void resetRecordStore()>/@this	@ x_MusicOrVideo
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void addVideoData(java.lang.String,java.lang.String,byte[])>/@this	@ x_MusicOrVideo
<<unique-hcontext>>	lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: byte[] inputStreamToBytes(java.io.InputStream)>/@this	@ x_MusicOrVideo
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PhotoViewScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PhotoViewScreen: void <init>(javax.microedition.lcdui.Image)>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PhotoViewScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PhotoViewScreen: void setImage(byte[])>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PhotoViewScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PhotoViewScreen: byte[] getImage()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PhotoViewScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PhotoViewScreen: boolean isFromSMS()>/@this
<<unique-hcontext>>	lancs.mobilemedia.core.ui.screens.PhotoViewScreen::: (Mock)	<<unique-context>>	<lancs.mobilemedia.core.ui.screens.PhotoViewScreen: void setFromSMS(boolean)>/@this
