<com.sleepycat.je.txn.SyncedLockManager: boolean isLocked(java.lang.Long)>
<com.sleepycat.je.evictor.Evictor$ScanIterator: void remove()>
<com.sleepycat.je.txn.SyncedLockManager: boolean isOwner(java.lang.Long,com.sleepycat.je.txn.Locker,com.sleepycat.je.txn.LockType)>
<com.sleepycat.je.txn.SyncedLockManager: boolean isWaiter(java.lang.Long,com.sleepycat.je.txn.Locker)>
<com.sleepycat.je.txn.SyncedLockManager: int nWaiters(java.lang.Long)>
<com.sleepycat.je.txn.SyncedLockManager: int nOwners(java.lang.Long)>
<com.sleepycat.je.log.SearchFileReader: boolean isTargetEntry(byte,byte)>
<com.sleepycat.je.log.SearchFileReader: boolean processEntry(java.nio.ByteBuffer)>
<com.sleepycat.je.config.IntConfigParam: void <init>(java.lang.String,java.lang.Integer,java.lang.Integer,java.lang.Integer,boolean,java.lang.String)>
<com.sleepycat.je.tree.BIN: boolean isEvictionProhibited()>
<com.sleepycat.je.tree.BIN: boolean hasNonLNChildren()>
<com.sleepycat.je.tree.BIN: int getChildEvictionType()>
<com.sleepycat.je.tree.BIN: void splitSpecial(com.sleepycat.je.tree.IN,int,int,byte[],boolean)>
<com.sleepycat.je.config.ConfigParam: void <init>(java.lang.String,java.lang.String,boolean,java.lang.String)>
<com.sleepycat.je.tree.DBIN: com.sleepycat.je.tree.IN createNewInstance(byte[],int,int)>
<com.sleepycat.je.tree.DBIN: boolean hasNonLNChildren()>
<com.sleepycat.je.tree.DBIN: void setCursorBIN(com.sleepycat.je.dbi.CursorImpl,com.sleepycat.je.tree.BIN)>
<com.sleepycat.je.Environment: long getMemoryUsage()>
<com.sleepycat.je.txn.Locker: com.sleepycat.je.txn.Lock getWaitingFor()>
<com.sleepycat.je.tree.IN: long[] getEntryLsnLongArray()>
<com.sleepycat.je.tree.IN: byte[] getEntryLsnByteArray()>
<com.sleepycat.je.tree.IN: void initEntryLsn(int)>
<com.sleepycat.je.utilint.DaemonThread: int nDeadlockRetries()>
<com.sleepycat.je.Environment: void upgrade()>
<com.sleepycat.je.tree.IN: int getMaxEntries()>
<com.sleepycat.je.txn.Locker: void rememberHandleWriteLock(java.lang.Long)>
